央视,#genre#
山西卫视,https://mursor.ottiptv.cc/mcp/shanxi.m3u8?tm=1757571545&sign=f7ee5fa30c90be852b3f5892bcb9d87b
山西卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227016/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ESb5Qr3NTpE2ZugIroKoyTw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
陕西卫视,https://mgtv.ottiptv.cc/mg/738910838.m3u8?token=46242e8b2c09c558a39155ec64b4ab00b571ae9e35b236eee9a8760482b045460d260ff03c99ae45c60bb2b96e64f35cd0072580677fe69c5d2cf4239dc3fa8bbd2d6aaaea52553a9a20d3459b&tm=1757559327&sign=0b1dc5c3f7df57ac5e7ea9228329657e
陕西卫视,https://mursor.ottiptv.cc/mcp/shanxiws.m3u8?tm=1757571545&sign=22801b71f3b28622196c2702d4fd0671
陕西卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226999/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EsGLKaSqf0wDZMbAjeQtfyw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
深圳卫视,https://mursor.ottiptv.cc/mcp/shenzheng.m3u8?tm=1757571545&sign=1c88132ea8a2c796dcf2c08fcf2970f2
深圳卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226959/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EGrVNEZREjuNVKiTJo2mtwg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
四川卫视,https://mursor.ottiptv.cc/mcp/sichuan.m3u8?tm=1757571545&sign=3a166fa64325e5031c1a05ca2f62434d
四川卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226995/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EBQiz3wrGrpG0CUSRIJ-7Jg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
天津卫视,https://mursor.ottiptv.cc/mcp/tianjing.m3u8?tm=1757571545&sign=aa9b9ffaf21f8177990f4630a8a5377e
天津卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226954/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Eaf3wyULP1h575eM_4ByMDg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
西藏卫视,https://mursor.ottiptv.cc/mcp/xizang.m3u8?tm=1757571545&sign=44006ed51813b7d079fd2ae250e684aa
西藏卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227033/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EdeTB7OZ9G_VNJk5C3t96fQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
新疆卫视,https://mursor.ottiptv.cc/mcp/xinjiang.m3u8?tm=1757571545&sign=0f002f1d7e844f07f65ab7ee6d66fcfe
新疆卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227011/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ExAUu61iVvo_xYbANWJhgXw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
云南卫视,https://mursor.ottiptv.cc/mcp/yunnan.m3u8?tm=1757571545&sign=4a88bebdb80dec53e5e2f2ea1b83f412
云南卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227028/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EGfQPqRNVeBjTMsZ48qu0SA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
浙江卫视,https://mursor.ottiptv.cc/mcp/zhejiang.m3u8?tm=1757571545&sign=aabfcef192b304bbbcbb4906b8ea88d2
浙江卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226899/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ETYfTgTra_pUx2cPrgZ_BDw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND

其它,#genre#
4K60PSDR-H264-AAC测试,https://cdn.jsdelivr.net/gh/feiyang666999/testvideo/sdr4kvideo/playlist.m3u8
4K60PHLG-HEVC-EAC3测试,https://cdn.jsdelivr.net/gh/feiyang666999/testvideo/hlg4kvideo/playlist.m3u8
重温经典,https://gdcucc.v1.mk/gdcucc/cwjd.m3u8
五星体育,https://gdcucc.v1.mk/gdcucc/wxty.m3u8
CETV1,https://mursor.ottiptv.cc/mcp/cetv1.m3u8?tm=1757571545&sign=041999d84d6bdb312da38aa6f7aebd39
CGTN纪录,https://mgtv.ottiptv.cc/mg/609006487.m3u8?token=87711a537a08f95bfe54f3575a6646649d61a526b7a6bea5e8614e9404d8107d5edd85dfa21d164a2c310b606443a3084e25b908cedffd920f0fe1ebe4d1bd95461cb2fa358f59ce4f8dda0a1d&tm=1757559327&sign=61eb28249829ef24d10cb81f8c9fbce2
老故事,https://mgtv.ottiptv.cc/mg/884121956.m3u8?token=e299c1b6d6032d21d3fcb0dd1817b0f9159879982d2238ebfede069095d4a362cf07e376a425655c557952fcacc1d8d2b2fad0c798fb2eb4ac84467755c1645aa96081e9e25e07c91f5e901521&tm=1757559327&sign=e0c9186fe259e3da43fe49af91e25a27
发现之旅,https://mgtv.ottiptv.cc/mg/624878970.m3u8?token=d10381e19cd16bac5e9d2f4ba26712ab50f537a00b4d2da94392471eaf75d1d53282823612340f0028e74abb5c69c9c24bb586810879b7b6feca2ecfe07e627a4afe93a867236f3fa7e14df79e&tm=1757559327&sign=1733534c580466fa8fc71045de7ef93b
中学生,https://mgtv.ottiptv.cc/mg/708869532.m3u8?token=0848dbd08d5b06d90105589d286d9110e513ec04ea4cfdd91f986e9760d64ad308d3756b21a93dbc58ef59a5260b2f7c16c04d7e79bf66014e6357a7e3508b8943d3090525ff6b2ce67bfe56a0&tm=1757559327&sign=4e535ba1e2138425bcc5879a3ae2ac23
cctv4k,https://mursor.ottiptv.cc/mcp/cctv4k.m3u8?tm=1757571545&sign=df42fd4d22441722cd31f96dfb4e9bae
cctv4k,https://mursor.ottiptv.cc/mxw/cctv4k-2.m3u8?tm=1757571545&sign=282547f39ba781e5f210f66ec64eee9b
cctv8k,https://mursor.ottiptv.cc/mcp/cctv8k.m3u8?tm=1757571545&sign=7fb323c829d583e726095b7c919f73e0
第一剧场,https://mursor.ottiptv.cc/mcp/dyjc.m3u8?tm=1757571545&sign=825ad8cbd46432cffbe3c8ef0d3e33b9
风云剧场,https://mursor.ottiptv.cc/mcp/fyjc.m3u8?tm=1757571545&sign=f60960597b6c1616af194c577dd51955
怀旧剧场,https://mursor.ottiptv.cc/mcp/hjjc.m3u8?tm=1757571545&sign=458b5afa56b77ab68790d7fcac46d405
CGTNALBY,https://mursor.ottiptv.cc/mcp/cgtnar.m3u8?tm=1757571545&sign=ade06a688e6650a5d04afd5c51b06b59
cgtndocumentary,https://mursor.ottiptv.cc/mcp/cgtndoc.m3u8?tm=1757571545&sign=d5cefbea7b73caddca7c395cd066ae80
CGTNEN,https://mursor.ottiptv.cc/mcp/cgtn.m3u8?tm=1757571545&sign=34cebfbf3af06dc352de3de82a741747
cgtnfrench,https://mursor.ottiptv.cc/mcp/cgtnfr.m3u8?tm=1757571545&sign=17cf6945dc46a2a217da11d09b29c828
cgtnru,https://mursor.ottiptv.cc/mcp/cgtnru.m3u8?tm=1757571545&sign=8ce408e146bfdbc7aa45e02a955ee0d7
cgtnsp,https://mursor.ottiptv.cc/mcp/cgtnsp.m3u8?tm=1757571545&sign=ee21103dac67f97680dea4fc2be500b3
大湾区卫视,https://mgtv.ottiptv.cc/mg/608917627.m3u8?token=68f686362fa7dc6d19bcc36e87c31fb41cc628cf19c50fe7eb1dc2df85fbf000de47c442d967f76fff62844ecd074a6bbf23c0c408d123fc74a8af53b0cf86978aaa0623956c5ed38adcb4b4d0&tm=1757559327&sign=a4a8c6912ee09582cc3dcab382a072c4
海峡卫视,https://mgtv.ottiptv.cc/mg/849119120.m3u8?token=5abbe675e1209de01bbfef55445c4716f1c31357f791483d757af343a42d62147add676abaceba08b013bc0bc5c6ee881f5d5e7d001307d3a9387b0ac0ffa431e2b7f9cab557eb15014f7f685d&tm=1757559327&sign=77317e333bd0f77b87fd0c2d54c47e39
中国农林卫视,https://mgtv.ottiptv.cc/mg/956904896.m3u8?token=26b7aee2adca904858bbe3af58f131932ed03808866dbe7afa8f84478fbb75c1bdf5b673d4dab52243127e2f4ce9639c2a6bdf4cb6e89bdb1e8fcef9d21c486386e9d556c47475bdf3a074a9be&tm=1757559327&sign=46bd6eb738da644d34d8e9d9c5c2d7ed
兵团卫视,https://mgtv.ottiptv.cc/mg/956923145.m3u8?token=ca275661f589ab7275aab58632c7c48f0638e8ff9baf6dab4c04a1e2f0890e4b8b618011e71a55efadeff93e431f2ee2e645ba5a2cf43f4f565df8fae30bd751e225aae48107212a9684635dd8&tm=1757559327&sign=ac85a78d553cce003330f863db2d7710
兵团卫视,https://mursor.ottiptv.cc/mcp/bintuan.m3u8?tm=1757571545&sign=7bf714218441411647beb264e9aefeef
上海新闻综合,https://mgtv.ottiptv.cc/mg/651632657.m3u8?token=4a8386ea13e624d29a5fe3d632b30c9250ce76d6ced4cee4c727077363777b4a97ca5f876e6e3313af528ea07f673c7d9f0ba6c0f2ed6d7caeef90af5563b635b03d39e740ac2dcf4c16c076c1&tm=1757559327&sign=9fcdc80c8571dd35f34e28a0be7660d8
上视东方影视,https://mgtv.ottiptv.cc/mg/617290047.m3u8?token=0a9319a2c0db1a54356057770c4f65a3fc3deb2018e6f447fd51a6848f0f9244f39d9e3deb10e8fc30677e19fffed1022e08776baa37d856b8826fb576ba382c712de79249facd5f30723f427d&tm=1757559327&sign=be9aa78901c0171ea797f419f403a163
上海第一财经,https://mgtv.ottiptv.cc/mg/608780988.m3u8?token=c4a57e555f180588cf53baef250ab50693eb25efd766f2c9cb09a7be34f2ed73ea6e6bcdb83b097952d0a235246a243ef94ccc73ffabd09294923d72dfcf986cf02f420f84ac513fee1509e9ee&tm=1757559327&sign=5629510dd8bcdc2466af23227e366517
南京新闻综合频道,https://mgtv.ottiptv.cc/mg/838109047.m3u8?token=c2702d3aced061db9a04107d480fc81b1b4d1e68c97279b5c4481bc418247ea3573fc61ca50936e345ec26df7019719c7b58bf9ad45dc6ef9493629678fd8a9854250c5fd4ac95b92ecd6f0226&tm=1757559327&sign=61d5ab46786e3effc553139ca0f8a17c
南京教科频道,https://mgtv.ottiptv.cc/mg/838153729.m3u8?token=f321f8652403c979581fb6bdf8dc8c99ed8fd839c2d6164d9c152d6d0d897fd6673627b1a21224531495eded9dcf10978dc56e0625dc23e64dbad10a237b97f19098fa38cb7afe9598af2e3cbe&tm=1757559327&sign=da6ca866489b0c43227f5769ad8c63ce
南京十八频道,https://mgtv.ottiptv.cc/mg/838151753.m3u8?token=5fd19dcd34ebe2871ac8bed97c6146b90a007420b6f9e98601f6c104b20e90b844007666da951f942e6c92ebd3b10024f01dc704418961057aa6a939913e5520ff0c45335e7034fa0aaec226d7&tm=1757559327&sign=24d07e745cd2ee29e761a466eae03230
体育休闲频道,https://mgtv.ottiptv.cc/mg/626064707.m3u8?token=bb512950f0bcb3859217c426530f472b6da6e3143bfdb3ba24e0c7dd307d459b7b8bbc80b0e9d008caffe53b5387713c8dfc6190bdd17e1dea1131457463b66f1258f264c15647e70f44c30da6&tm=1757559327&sign=86bb02f4ec4cb4472d41e99a0f911055
江苏城市频道,https://mgtv.ottiptv.cc/mg/626064714.m3u8?token=acd3bd6aadcb13f7f1f81473dc7455698363292b6b8c291a0d5e6140ebf243daac62454a69db211d8fcbe959e4ff2eae87c6901a2b77bb2f9a815ce979e9d459c17076c227c85ef4f0a803827b&tm=1757559327&sign=3c225a1d7b73abc9728574a9c758b42f
江苏国际,https://mgtv.ottiptv.cc/mg/626064674.m3u8?token=9c37d303ee7acef9cfbf4cb7679448242699eaa6b763e76d4e145f9bb7c5957691d5bfd74052a54c13577f88f8efcbc3c3fe210aa4305df4899ab0f15ef37d91e6e34926bc9a67365aff5d78b7&tm=1757559327&sign=3cdee9ff3ad3bd4a654ba01a2c31e739
江苏教育,https://mgtv.ottiptv.cc/mg/628008321.m3u8?token=ec5654f2577c99898e74dd64e6265a8b7d8d9a18286a9a75624fd2c94c55dad426bf54ff8676cf2bd95aadc33f2a3b3eca12c4abab516bab396b61bd29e65fac2561e73c1d8dedd57c6b3b13c9&tm=1757559327&sign=be0b65e48ff5c2657789b7932121896f
江苏影视频道,https://mgtv.ottiptv.cc/mg/626064697.m3u8?token=ef2977191bca564c0cf973db07b3f7269445c4a04a468762ff84c109cee8651cefd20c2bcc657e21855ac944c786793d9e0bb57a6fea204ee3db63fcaf8bebdb38012063c6da899a8dea74a8ae&tm=1757559327&sign=d62f9ef76e93b24040a9a9b604150584
江苏综艺频道,https://mgtv.ottiptv.cc/mg/626065193.m3u8?token=ef08521b7517eeaf4766d0397a081b4fe54227340a6ba8b43e98deadf14def9f45180e70ccb7d19eeea7e9d3fad6efdd8193dff57ef46cd9a1ce9a64d25d2e21f109751911f8477378c4e70c78&tm=1757559327&sign=047ac0588d421f2abe6c628be5d2596a
公共新闻频道,https://mgtv.ottiptv.cc/mg/626064693.m3u8?token=cf7b120962f6599d070af301ce8fa0588c40bbba5b4d342bedc88d6eb5ea887bbee315dca872688f5f0f38dc6a6c0523dff66d4c89cd1ee846f9a1cf45af25c1c08d7a27f835c0d5c6b94a7542&tm=1757559327&sign=360fedfca65addd98478924a0ea33fc5
盐城新闻综合,https://mgtv.ottiptv.cc/mg/639731825.m3u8?token=4649c930440754eecbded745dca3efd750190c38f9113a268b9396c31fe7dc7ff5c060a480a158c3d2342cd1720258dc77e1d3a92f63b21e26694398b9ab217be56934376d728a478b4330cc11&tm=1757559327&sign=750d29fe79b1a118d594b08f14032b0e
淮安新闻综合,https://mgtv.ottiptv.cc/mg/639731826.m3u8?token=fc1bd8021ba39287bfc67c71af0ad20081786b7ada6a19fd6cc429e0320898fca179de84c7f71128155713b71430b62c8ca972de616ea2441bad53e716468b3581951a816cdaa0f3553a49b3f8&tm=1757559327&sign=616d75e6c447c46ff538dd8528b0d4c9
泰州新闻综合,https://mgtv.ottiptv.cc/mg/639731818.m3u8?token=c38bed1efb208183b2ef6a8e08c55ca85f50156298d8809ea54b77a9726aa67f5a3aca5dc9c0907bb5c2ae8338d38924d506980eadb42774d2465f5f9c7c62a2a6200583c75639ed170a6011d1&tm=1757559327&sign=a62418b3a3ac117d77da9cc7293d7153
连云港新闻综合,https://mgtv.ottiptv.cc/mg/639731715.m3u8?token=bbb4d521ca651dbc463f273c94464ea16a9094d5359f47db0ca010198bc54aa835abe30b1eb874e1efde919a4f0fc30683682e039778463b98f992f26e096d3712413982e9e44bdeb802c1bb66&tm=1757559327&sign=9fada7ba32d04685589177f3920ae6d8
宿迁新闻综合,https://mgtv.ottiptv.cc/mg/639731832.m3u8?token=7e1e0647b773b5d333100af8a3b6585ccd49f1db7c874cfb20dbe0ab624529c46f4c8d4ae6747a68501cf359d65787eda38466ebba0ff8d1896fbb79b405e0c72a9ca545433669fbf507771ff1&tm=1757559327&sign=1c301a15c635ee6bdc8603b5399f3230
徐州新闻综合,https://mgtv.ottiptv.cc/mg/639731747.m3u8?token=3660fe2fa992dd811c8837d860622103888e0ae9caff9898852b8bbc938df7ad6e382d892815bc508adfa5c0748a31c83a5207fc4d7fc1192e6a19ae52b6cabc9df790ac6412d5ccc1be2c5a0e&tm=1757559327&sign=cb58bee7590a8206cd14c0a628b1a107
优漫卡通频道,https://mgtv.ottiptv.cc/mg/626064703.m3u8?token=f1cfdad78899498c1c5764aeeec189289cc1d83ffdc4c1984448e45a69aa2720dae8cd750bcf1f3889370071d4ec3e5b9a51d5b9740d5d0a8c647704422b5439a29eb681e3b8d9de1442b8aec9&tm=1757559327&sign=01b09a3c349b1620693b83cef860abf1
江阴新闻综合,https://mgtv.ottiptv.cc/mg/955227979.m3u8?token=5a8499201b70de0764c6a12bf440f11e4145736778e87a20a8872709d890108aa8f186b41becbfdab35f8f63af7885159e7d8c6b048869f2b33317a8d608118abfe6c93defd1a7b8d855d08a2f&tm=1757559327&sign=4a210c17ecea0754765ef8b047c26cf4
南通新闻综合,https://mgtv.ottiptv.cc/mg/955227985.m3u8?token=ce6c2fc48a189f707041c5f32456a5b514f302165216b29c28b9041078b3f2238830fadb3cd111c849b1c02d4a24f3d5f902165b7c6b74c1cc9ec4b1267988478633d3c3c0f6733d6e1b735589&tm=1757559327&sign=47d9759a575b852e5438a2ca712aff38
宜兴新闻综合,https://mgtv.ottiptv.cc/mg/955227996.m3u8?token=fa2aa8bddc177792fc07fd2f3a73e6b280b110cf75675b4b8217838e3d6552ca76642e795318afc6394e5d32d9cdb366fd4182f82e7c7cb8b87b7d80eac04235d2bb7810a60e42d05385dbb042&tm=1757559327&sign=add02698bb66ce1f8c45666a01fe444c
溧水新闻综合,https://mgtv.ottiptv.cc/mg/639737327.m3u8?token=b89819ba27e424398fa8e06dc1cd40648802a54b9157c31a6f3e3b1cb9b5febaa2579df232b7cadd5c1c01121cc2ffe8a620982dba84e9da8577ff8db5f412272e42b7535dc71c061ed9322cd2&tm=1757559327&sign=59b70c74d4c7fff647d9734c4c8aa6f3
陕西银龄频道,https://mgtv.ottiptv.cc/mg/956909362.m3u8?token=63602031821ddf189d4e727bc84112fd3d42dbe6f5a49c5d3058b9ae9b2e0ee4e6a44d8419a72dff817a60b7c0922ba8e48437aad30f21ce9b851a5877042098c8d599aab943b62e37249fdaeb&tm=1757559327&sign=9449f163e62083edf6ca11b8b4a3dc6e
陕西都市青春频道,https://mgtv.ottiptv.cc/mg/956909358.m3u8?token=599c9b92cd9196cfe72907320bf88a7f0236fee660585b236bcf172f04488ca8f3a2b67ed36fb508932a5f7d339e353ad83180755e58f0fe6f8ca4480ae1735196ed00f1fc54c506491bfbc984&tm=1757559327&sign=bcf6c2780e9af7c28fb3505409c06a16
陕西体育休闲频道,https://mgtv.ottiptv.cc/mg/956909356.m3u8?token=4f42542b6a0f937df80c6132ac8995b75ee803ae3e98828ce789581a7876159efe96f5098013229949c5badedaf35faf1af3ab951fc456b6d2e07b94f55f63ddbfd6651efdec2d6a07382f6609&tm=1757559327&sign=a42488d7e6bbf004ad3b90a89387b1eb
陕西秦腔频道,https://mgtv.ottiptv.cc/mg/956909303.m3u8?token=261d9060520655e0e28b8da819b13cb1544e45ae8eba10eabaf72b1b431e18e65fcb1799c43808a9e736b8b21590b266269620dbff0b7e68d51d514f8ad05a4fd1ced89e3a4cce92c3dbe3666c&tm=1757559327&sign=8218d8b3c52c1dc3f4dbb626f3e95ebf
陕西新闻资讯频道,https://mgtv.ottiptv.cc/mg/956909289.m3u8?token=1628bc36132eb51ab240155c6952a38f9f67829bc661bf9181b51ede5f2730034c6882ab5c81d3891d2b174e6f2a2facca277e642b3f1ff4421b73d3c71e460bd745e61249d3ef8406b4ab80cd&tm=1757559327&sign=9e6533ea2799409d49469b73a3685f33
财富天下,https://mgtv.ottiptv.cc/mg/956923159.m3u8?token=1a8aaca8f5fa004f75dbd78dca31e90838ede4a77d461e7779d34bf120f6815162b24e0d750a1dc211cad824581da683a878523014550c0b382d3efe13e1b65a58d3d78080e838de1cabb89ddc&tm=1757559327&sign=8b2bf2ad7722ef13492b09e3951be12b
经典香港电影,https://mgtv.ottiptv.cc/mg/625703337.m3u8?token=007527db513fb0f52c2ddf229e03a82989d87d966fe7b2661a67858a571887ebaf621a1f69f115c6b1d5e67fb9e92cc82dd398a6db76c1194b11d7f3705868ff20e0453134b8c5911da78f4d82&tm=1757559328&sign=4d496edbccae675a8df7cdfb830321f2
高能悬疑 推理时刻,https://mgtv.ottiptv.cc/mg/625133682.m3u8?token=372eb8838802b7a1ae5ad843ddc324ebc106112fae91ffe2c1840360e04e707664ce93bd6dbee6621a6e71144040825415404b7d06146341a0771e0485899f62bd7ff5c1c32d653b02b519a84d&tm=1757559328&sign=d10cd08ec63d89e8c980daa629d7679e
抗战经典影片,https://mgtv.ottiptv.cc/mg/617432318.m3u8?token=d1b2c78111dc3930fb95e972396878d4ae7818940dde6053908827d8e7e3cd9679e6f9015a91bc3ab5ca7d6f5b03d2c8d9c72045417897f3c3825a2ecf0a0caab0e60b330d7e5e673cb4f77b78&tm=1757559328&sign=89bc65dd4338ddeca09b1973c4450165
新片放映厅,https://mgtv.ottiptv.cc/mg/619495952.m3u8?token=99806a50d3f96dd8ac49767c2e5967ac15c0a3c0ee21a24644d9a552e3c9a33491d5d6fa514b6a79f45f0d765093f6cb27c45a8792eda7def5f9d1eaa8fa7de48e32b45936574cc515f3b2f881&tm=1757559328&sign=fd261853cc75d480babca8286c677d34
CHC影迷电影,https://mgtv.ottiptv.cc/mg/952383261.m3u8?token=97dd91fc720ddf42e3c0d267e0e814ce1783d8d508d99feed40326c35cc15780843a1228e0322ffc9c565b061a0125a2353ca74e635814b7c79e4cc9ca9fb474ab527439c302a7b28669411e62&tm=1757559328&sign=9a5cb24f9f31bf9312b1d5cb69d599a8
CHC动作电影,https://mgtv.ottiptv.cc/mg/644368714.m3u8?token=128381924bc204b613f1be55209e704a4dd3febcc798fd1fc68f30fa424ff524827d1ab6b6c4580e22aef9c1c71ce47d09d5b5f9bfe83947926ceb3b1d3f2116650cf5a125a8e5835f94e5615b&tm=1757559328&sign=cad6b3e641e601254704c5b88a0a8626
CHC家庭影院,https://mgtv.ottiptv.cc/mg/644368373.m3u8?token=4033018fbc63112a03b98278af00f03192299dc6c54d737694e8e6b984ba79e6fc277dfc68ce0b58852a16880e0064847953e36e5b945e6f8419cf815962056f9f4a330615748ed9fe9b1f2643&tm=1757559328&sign=151a407672813b593b3c721e977269c9
和美乡途轮播台,https://mgtv.ottiptv.cc/mg/713591450.m3u8?token=4e758db71761861b01a77c263eb9509a29655f557e7b3355338a008689725fa3556b87474452e32add8e40df18ff71b869a2531d4113e5c2ede0212a0b8c3c7831c5e4275fa2827046c19b472a&tm=1757559328&sign=4dfb2f91e3bbe86d34f289366f5cbc1e
南方影视,https://mgtv.ottiptv.cc/mg/614961829.m3u8?token=877c1357526782bc96267cdbbcebfc84f52e92071301d5b8d287a73273b35d1d52003df35a514ea2bf77439ba1a43826700d9d114a1e4f593c393d598aa2e51874933fd92bad459b45739654cb&tm=1757559328&sign=dd2b554cb781324b07e2c5ec5b754cf3
血色山河·抗日战争影像志,https://mgtv.ottiptv.cc/mg/713600957.m3u8?token=83275adb97378e90e87c477f756258d1270555a6d86194e758e83f60e7e636100fdb7b63b8c8ce0420466f58f18045d88dea15e14aaf7c66b904da43ea13c17bdce27dea99de84f2370121d6c1&tm=1757559328&sign=e0a97664b76e7bf4b696b97aac96e24c
熊猫频道01高清,https://mgtv.ottiptv.cc/mg/609158151.m3u8?token=1d306f2877ef17d4860353b281ee2d6a51191e3a1083c00db699c5aa7b1e8186bdc7356d67ed1a475593ae8aaf4586524d5cb45b010ee425fc15797a7707c9c47741736188077f547a406dd1bb&tm=1757559328&sign=c1078aecfd579c91324ef5644e99f872
熊猫频道1,https://mgtv.ottiptv.cc/mg/608933610.m3u8?token=d2af40bb17c9409d0160f7bc6d73a6680a71f7a7e109a86851fbe3328c8e366b4d30a2f5d13b7c9cfda1cf6b43450a26cf5956703f3e962670e1868330c00bb8ab8e91e3c7c033595a52ddd99c&tm=1757559328&sign=c7d28ae86efeae178f4e2feb526befdc
熊猫频道2,https://mgtv.ottiptv.cc/mg/608933640.m3u8?token=b8f64f020a0b28aeb8e433d5809b14e2a279b3c00a428a011a7bc13ff742b0eabb1b7c60f161305371aef8263f2f4ec6ca937746dc9068ba4261873806c93df6a964664dea3c6e5a7eee363748&tm=1757559328&sign=21c4eb71af1fc793c7f7570995c9555c
熊猫频道3,https://mgtv.ottiptv.cc/mg/608934619.m3u8?token=47e3333f8b015c68b8f070927009e57b0e072254f3ad653c2d3cd038dce759011de077a733f2afc8e5a6ce81559fc605c4da0f98485e94db7736794d11e0bef7414da8b4129f1ae241a71f8ef2&tm=1757559328&sign=8b58b487942e927c6e5389a19b11e238
熊猫频道4,https://mgtv.ottiptv.cc/mg/608934721.m3u8?token=58197d1815bafe188249b19026c3500c98e8d0b25c398627502ddfaf7cd34b4f5b147d7e5d42fedc319b4e916d6b518dc806b9dc8f2d162ddcbe9b76d7ad61a93cfe122f519935f80168ead6b5&tm=1757559328&sign=79ed38dff70388c8058da605a0d8fc62
熊猫频道5,https://mgtv.ottiptv.cc/mg/608935104.m3u8?token=401718c5cfdfc3f5224c9de87df168c2bd50875bb5a4ca605aa5559a48741c1c69131c5f77d076a86496c8896dda4b5bee4eb5fe2a716f17683bb673f4e46330e95110b85b5e65bd75993ee681&tm=1757559328&sign=5e605bf0b520da8a4ec23bf8c1c70ea7
熊猫频道6,https://mgtv.ottiptv.cc/mg/608935797.m3u8?token=a9363dd509abfbf7e757638e26d3d501e85b359532f6e172ebd35d3b32088d3082e8a5e61949980d40232daed15b6fec54fa774866a11a83c4f3de049fec4036f8c87521597c6b8a398974f6b7&tm=1757559328&sign=cd4469a16a99926b47bfa8c62e980555
熊猫频道7,https://mgtv.ottiptv.cc/mg/609169286.m3u8?token=d93799039506d7b4759fafed75a3ac7ab506cc3a88e40198a639e6d29230cb181c8362da2bc710520f41e3d0ca85e2e886e2c5739f72051dae7b9398222060c552e6f0fbe20646651365bae7af&tm=1757559328&sign=bd907bff46c3432a0fec943b4677b7d2
熊猫频道8,https://mgtv.ottiptv.cc/mg/609169287.m3u8?token=0a50dd304807ddcce945ac638d09ab16450b61e0ec7f22f1e74e4b50b7edf7ed046892587d990d88c847f20fa8238e0174971acbf73fed85e407149ab7b1c3b3892370c2ab648f0d5c1fd45143&tm=1757559328&sign=0f636f7696116e89a59448787d1cf4c5
